pid,block,trial,keypress,rt,ori,stim,fstim,fam,cond,acc,rt_OSF
18,3,2,p,0.8748435830002563,2,47,49,1,Learned,0,yes
18,3,3,p,0.7475069579995761,3,78,47,0,Novel,1,yes
18,3,4,p,1.1702469579995525,2,87,136,0,Novel,1,yes
18,3,5,p,0.7479833339984907,1,139,21,0,Novel,1,yes
18,3,6,p,0.714288042001499,1,101,12,1,Learned,0,yes
18,3,7,p,1.1301518750005926,2,28,124,1,Learned,0,yes
18,3,8,p,1.248888749998514,3,21,29,1,Learned,0,yes
18,3,9,p,0.7735255000006873,1,94,52,0,Novel,1,yes
18,3,10,p,0.9070810419998452,1,100,72,0,Novel,1,yes
18,3,11,p,0.7635313749997295,3,57,130,1,Learned,0,yes
18,3,12,p,0.9939528329996392,3,143,57,0,Novel,1,yes
18,3,13,p,1.0261619169996266,3,123,32,1,Learned,0,yes
18,3,14,p,0.9490652500007856,3,130,62,1,Learned,0,yes
18,3,15,p,0.9621206669999084,2,76,69,0,Novel,1,yes
18,3,16,p,0.6293792500000563,1,134,43,0,Novel,1,yes
18,3,17,p,1.021269333001328,3,89,25,0,Novel,1,yes
18,3,18,q,1.2131239589998586,3,69,75,1,Learned,1,yes
18,3,19,p,0.928741166000691,1,150,126,1,Learned,0,yes
18,3,20,p,0.972081458001412,3,95,83,0,Novel,1,yes
18,3,21,p,1.1217527919998247,3,141,146,0,Novel,1,yes
18,3,22,p,0.8285426660004305,3,4,148,1,Learned,0,yes
18,3,23,p,0.6036426249993383,1,135,4,0,Novel,1,yes
18,3,24,p,0.652705500000593,3,136,150,1,Learned,0,yes
18,3,25,q,0.9155794159996732,2,126,101,1,Learned,1,yes
18,3,26,p,1.197492458999477,3,12,90,1,Learned,0,yes
18,3,27,p,1.437425833000816,1,90,138,1,Learned,0,yes
18,3,28,p,1.205035790999318,3,62,28,1,Learned,0,yes
18,3,29,p,0.7532577500005573,1,112,112,1,Learned,0,yes
18,3,30,p,1.0548319170011382,1,32,123,1,Learned,0,yes
18,3,31,p,0.7647609169998759,2,74,42,0,Novel,1,yes
18,3,32,p,2.046098416998575,1,88,49,0,Novel,1,yes
18,3,33,p,0.9491729169985774,1,77,47,0,Novel,1,yes
18,3,34,p,1.375606624998909,3,43,136,1,Learned,0,yes
18,3,35,q,0.9944885420009086,2,75,21,1,Learned,1,yes
18,3,36,q,0.9891456669993204,2,52,12,1,Learned,1,yes
18,3,39,p,0.7024739999997109,2,83,52,1,Learned,0,yes
18,3,40,q,0.905287166000562,3,124,72,1,Learned,1,yes
18,3,41,p,0.8424528750001627,1,80,130,0,Novel,1,yes
18,3,42,p,1.407911124999373,2,25,57,1,Learned,0,yes
18,3,43,p,0.9087878339996678,2,42,32,1,Learned,0,yes
18,3,44,p,0.804249582999546,1,131,62,0,Novel,1,yes
18,3,45,p,0.8258358749990293,3,98,69,0,Novel,1,yes
18,3,46,q,1.2602760839999974,2,81,43,0,Novel,0,yes
18,3,47,q,0.9568468329998724,2,148,25,1,Learned,1,yes
18,3,49,p,1.1080910000000586,2,146,126,1,Learned,0,yes
18,3,50,q,1.5534322080002312,3,49,83,1,Learned,1,yes
18,3,51,p,1.4470000420005815,1,138,146,1,Learned,0,yes
18,3,52,p,0.868418334001035,2,144,148,0,Novel,1,yes
18,3,53,p,0.5242637920000561,2,72,4,1,Learned,0,yes
18,3,54,p,1.0709009999991397,2,84,150,0,Novel,1,yes
18,3,55,p,0.7421371250002267,3,82,101,0,Novel,1,yes
18,3,56,p,0.5939319170011004,2,142,90,0,Novel,1,yes
18,3,57,p,0.6541414170005737,1,93,138,0,Novel,1,yes
18,3,58,p,0.6878179169998475,1,91,28,0,Novel,1,yes
18,3,59,p,1.2442526670001826,1,92,112,0,Novel,1,yes
18,3,60,p,0.43899108299956424,1,132,123,0,Novel,1,yes
19,1,1,q,1.9515618330001416,2,114,114,1,Learned,1,yes
19,1,2,p,1.228468958999656,1,21,144,0,Novel,1,yes
19,1,4,p,1.9468522910001411,3,16,76,0,Novel,1,yes
19,1,5,q,1.4334232090000114,1,29,119,1,Learned,1,yes
19,1,7,q,1.4498274170000514,3,76,72,1,Learned,1,yes
19,1,8,p,2.422941708000053,2,105,44,0,Novel,1,yes
19,1,10,q,2.030616791999819,2,106,143,0,Novel,0,yes
19,1,11,p,1.2752160000000003,3,20,102,0,Novel,1,yes
19,1,12,q,1.4664302910000515,2,119,26,1,Learned,1,yes
19,1,13,p,1.3610162909999417,1,10,87,0,Novel,1,yes
19,1,15,q,1.053436457999851,1,104,12,1,Learned,1,yes
19,1,16,p,1.4603755830003138,1,115,109,0,Novel,1,yes
19,1,17,q,2.4440547919998608,1,72,9,1,Learned,1,yes
19,1,18,q,2.293870750000224,3,11,117,0,Novel,0,yes
19,1,19,p,1.0724481249999371,1,18,90,0,Novel,1,yes
19,1,20,q,0.997332500000084,2,44,62,1,Learned,1,yes
19,1,21,p,1.1366173330002312,3,22,100,0,Novel,1,yes
19,1,22,p,1.2761873750000632,1,111,30,0,Novel,1,yes
19,1,23,q,1.4173917500002062,2,110,108,1,Learned,1,yes
19,1,24,p,2.133401416000197,2,143,124,1,Learned,0,yes
19,1,25,q,1.826648374999877,3,102,77,1,Learned,1,yes
19,1,26,q,2.2587891670000317,1,36,84,0,Novel,0,yes
19,1,27,p,0.8942632499997671,2,1,43,0,Novel,1,yes
19,1,28,q,1.4314673330000005,1,26,60,1,Learned,1,yes
19,1,30,q,1.1938915000000634,1,87,17,1,Learned,1,yes
19,1,31,p,1.8848776249997172,3,118,114,0,Novel,1,yes
19,1,32,q,1.3568088750002971,3,28,144,1,Learned,1,yes
19,1,33,p,1.7812212500002715,2,23,29,0,Novel,1,yes
19,1,35,p,1.2816524169998047,3,112,119,0,Novel,1,yes
19,1,36,q,1.00982145900025,2,12,104,1,Learned,1,yes
19,1,37,p,1.4673181250000198,2,4,72,0,Novel,1,yes
19,1,39,q,1.1139374999997926,2,109,110,1,Learned,1,yes
19,1,40,q,2.2493039999999382,1,9,143,1,Learned,1,yes
19,1,41,p,2.3648476250000385,3,27,102,0,Novel,1,yes
19,1,43,p,1.847013583000262,1,19,87,0,Novel,1,yes
19,1,44,p,2.3641600830001153,2,13,28,0,Novel,1,yes
19,1,45,q,1.4073832500002936,3,117,12,1,Learned,1,yes
19,1,47,p,1.7286775000002308,2,107,9,0,Novel,1,yes
19,1,48,p,1.455885083999874,3,33,117,0,Novel,1,yes
19,1,49,p,1.8915232089998424,1,116,90,0,Novel,1,yes
19,1,50,q,0.9366029589996288,1,62,62,1,Learned,1,yes
19,1,51,q,2.0072707499998614,2,100,100,1,Learned,1,yes
19,1,52,p,1.5800807499999792,1,30,30,1,Learned,0,yes
19,1,54,p,1.335013416000038,3,124,124,1,Learned,0,yes
19,1,56,q,1.48483829099996,3,84,84,1,Learned,1,yes
19,1,57,q,1.1496030829998745,2,43,43,1,Learned,1,yes
19,1,58,p,1.9215600420002377,3,60,60,1,Learned,0,yes
19,1,59,q,1.1953152500000217,3,91,91,1,Learned,1,yes
19,1,60,q,1.838351583000076,1,17,17,1,Learned,1,yes
19,2,1,p,2.0254087080002137,1,53,114,0,Novel,1,yes
19,2,2,q,0.79497716700007,1,91,144,1,Learned,1,yes
19,2,3,p,1.526702000000114,2,126,29,0,Novel,1,yes
19,2,6,q,1.1400334169998132,2,62,104,1,Learned,1,yes
19,2,7,q,0.7944101250000131,2,28,72,1,Learned,1,yes
19,2,8,q,2.0683896249997815,2,50,44,0,Novel,0,yes
19,2,9,p,1.5698698749997675,1,130,110,0,Novel,1,yes
19,2,12,p,1.1339321249997738,1,143,26,1,Learned,0,yes
19,2,13,q,0.93198191700003,2,72,87,1,Learned,1,yes
19,2,14,q,2.2907052909999948,1,100,28,1,Learned,1,yes
19,2,15,p,2.00894958300023,3,41,12,0,Novel,1,yes
19,2,17,q,0.960510541000076,3,77,9,1,Learned,1,yes
19,2,19,q,0.7629424590004419,1,43,90,1,Learned,1,yes
19,2,20,q,1.4035428330003017,2,76,62,1,Learned,1,yes
19,2,21,p,1.2370971249997638,2,49,100,0,Novel,1,yes
19,2,22,p,0.8734981669999797,1,132,30,0,Novel,1,yes
19,2,23,q,1.123185250000006,2,117,108,1,Learned,1,yes
19,2,24,p,0.9029245420001644,3,144,124,1,Learned,0,yes
19,2,25,p,1.080164583000169,2,131,77,0,Novel,1,yes
19,2,26,q,2.2883588750000854,2,125,84,0,Novel,0,yes
19,2,27,q,0.8612643329997809,3,87,43,1,Learned,1,yes
19,2,28,q,0.9916117500001748,1,109,60,1,Learned,1,yes
19,2,29,q,0.7649955830002,2,84,91,1,Learned,1,yes
19,2,30,q,1.1522187499999743,2,17,17,1,Learned,1,yes
19,2,31,q,1.0525986669999838,1,114,114,1,Learned,1,yes
19,2,32,p,0.9611408329997176,1,60,144,1,Learned,0,yes
19,2,33,q,1.9723675000000185,3,66,29,0,Novel,0,yes
19,2,34,q,1.2494391249997534,3,104,76,1,Learned,1,yes
19,2,36,p,0.7239150420000442,1,57,104,0,Novel,1,yes
19,2,37,p,0.7704359999997905,3,134,72,0,Novel,1,yes
19,2,38,p,1.5191269160000047,1,129,44,0,Novel,1,yes
19,2,40,q,1.4326114999998936,2,26,143,1,Learned,1,yes
19,2,41,q,1.3047298330002377,1,47,102,0,Novel,0,yes
19,2,42,p,0.8609028750001926,3,128,26,0,Novel,1,yes
19,2,43,q,1.6047983329999624,3,12,87,1,Learned,1,yes
19,2,45,p,1.3050404159998834,1,42,12,0,Novel,1,yes
19,2,47,q,1.965081082999859,3,90,9,1,Learned,1,yes
19,2,49,p,2.060294999999769,1,68,90,0,Novel,1,yes
19,2,50,p,1.1319935830001668,2,59,62,0,Novel,1,yes
19,2,51,p,1.784063167000113,3,37,100,0,Novel,1,yes
19,2,52,p,1.6319541670000035,3,67,30,0,Novel,1,yes
19,2,53,q,1.560136500000226,1,119,108,1,Learned,1,yes
19,2,54,q,1.2261939579998398,3,110,124,1,Learned,1,yes
19,2,55,p,1.265070250000008,2,9,77,1,Learned,0,yes
19,2,57,q,1.9888096670001687,1,44,43,1,Learned,1,yes
19,2,58,p,1.438310083000033,3,61,60,0,Novel,1,yes
19,2,59,p,1.4938536670001668,2,123,91,0,Novel,1,yes
19,3,1,p,1.656276333000278,1,82,114,0,Novel,1,yes
19,3,2,q,0.9824551250003424,3,30,144,1,Learned,1,yes
19,3,3,p,0.9007113329998901,3,139,29,0,Novel,1,yes
19,3,4,p,0.926233707999927,1,70,76,0,Novel,1,yes
19,3,5,q,0.7934247080002024,1,76,119,1,Learned,1,yes
19,3,6,p,1.0593964589997995,3,136,104,0,Novel,1,yes
19,3,7,p,1.13000804100011,2,98,72,0,Novel,1,yes
19,3,8,q,1.02610654099999,3,114,44,1,Learned,1,yes
19,3,9,p,1.1773674999999455,2,75,110,0,Novel,1,yes
19,3,10,q,1.2789144160001342,3,69,143,0,Novel,0,yes
19,3,12,q,0.9924040840000998,3,44,26,1,Learned,1,yes
19,3,13,p,1.2347975830002724,2,146,87,0,Novel,1,yes
19,3,14,p,1.810519916999965,1,79,28,0,Novel,1,yes
19,3,15,q,1.019637750000129,1,117,12,1,Learned,1,yes
19,3,16,p,1.4759379170000102,3,74,109,0,Novel,1,yes
19,3,17,q,0.8541712500000358,3,109,9,1,Learned,1,yes
19,3,18,p,1.6400369580001095,3,78,117,0,Novel,1,yes
19,3,20,p,1.318537957999979,3,141,62,0,Novel,1,yes
19,3,21,q,1.7095078340003056,1,90,100,1,Learned,1,yes
19,3,22,q,0.8728142499999194,2,104,30,1,Learned,1,yes
19,3,23,q,1.0618069590000232,3,108,108,1,Learned,1,yes
19,3,24,q,0.9929895830000532,2,87,124,1,Learned,1,yes
19,3,25,q,0.8060752080000384,1,110,77,1,Learned,1,yes
19,3,26,p,1.2127100419997987,1,89,84,0,Novel,1,yes
19,3,28,p,1.1506012919999191,3,119,60,1,Learned,0,yes
19,3,29,q,1.033804582999892,3,72,91,1,Learned,1,yes
19,3,30,q,0.902371083000162,2,91,17,1,Learned,1,yes
19,3,31,p,1.112664291999863,1,83,114,0,Novel,1,yes
19,3,32,q,0.9403944999999112,1,12,144,1,Learned,1,yes
19,3,34,q,2.233234750000065,1,84,76,1,Learned,1,yes
19,3,35,p,0.7272816250001597,2,93,119,0,Novel,1,yes
19,3,36,q,1.4901645410000128,2,102,104,1,Learned,1,yes
19,3,37,q,1.1865477910000664,3,62,72,1,Learned,1,yes
19,3,38,q,2.0094854580001993,1,77,44,1,Learned,1,yes
19,3,39,p,0.8662394159996438,3,73,110,0,Novel,1,yes
19,3,40,q,0.9074138749997472,3,26,143,1,Learned,1,yes
19,3,41,p,0.9229799999998248,3,145,102,0,Novel,1,yes
19,3,42,p,1.738764541999899,3,138,26,0,Novel,1,yes
19,3,45,p,1.901334541000324,2,124,12,1,Learned,0,yes
19,3,46,q,1.3254881249999926,1,28,109,1,Learned,1,yes
19,3,47,p,1.2054689999999937,1,144,9,1,Learned,0,yes
19,3,48,p,1.7376242089999323,3,140,117,0,Novel,1,yes
19,3,49,q,1.3998512920002213,3,43,90,1,Learned,1,yes
19,3,51,q,1.1078945839999506,2,29,100,1,Learned,1,yes
19,3,52,q,2.3891414169997915,3,143,30,1,Learned,1,yes
19,3,53,p,1.3333269589998054,3,80,108,0,Novel,1,yes
19,3,54,p,2.095401499999753,1,88,124,0,Novel,1,yes
19,3,55,p,1.166469958000107,1,97,77,0,Novel,1,yes
19,3,57,p,1.5770153749999736,3,92,43,0,Novel,1,yes
19,3,58,q,2.221317916999851,3,94,60,0,Novel,0,yes
19,3,59,p,1.0719240839998747,3,147,91,0,Novel,1,yes
19,3,60,p,1.030837541999972,3,142,17,0,Novel,1,yes
20,1,2,p,1.6647538750000876,3,109,140,0,Novel,1,yes
20,1,3,q,1.7183555000001434,2,140,134,1,Learned,1,yes
20,1,4,p,2.322436291000031,1,41,91,0,Novel,1,yes
20,1,6,q,1.414527458000066,2,134,102,1,Learned,1,yes
20,1,8,p,2.3554523749999134,2,116,19,0,Novel,1,yes
20,1,9,q,1.1709790830000202,3,91,4,1,Learned,1,yes
20,1,10,q,1.36858866700004,1,37,153,1,Learned,1,yes
20,1,11,q,1.21941599999991,2,26,71,0,Novel,0,yes
20,1,12,p,1.2326070419999269,2,102,75,1,Learned,0,yes
20,1,13,p,1.0680158330001177,3,114,61,0,Novel,1,yes
20,1,14,p,0.9661187080000672,2,22,92,0,Novel,1,yes
20,1,15,p,1.2765813329999671,1,110,146,0,Novel,1,yes
20,1,16,q,0.7485305840000365,1,131,7,1,Learned,1,yes
20,1,17,p,1.118085790999885,3,23,147,0,Novel,1,yes
20,1,18,p,1.7923074590000851,3,13,39,0,Novel,1,yes
20,1,19,q,1.3113180409998222,2,19,97,1,Learned,1,yes
20,1,20,q,2.4250217909998355,1,29,150,0,Novel,0,yes
20,1,22,p,2.4112078749999455,1,153,18,1,Learned,0,yes
20,1,23,p,1.3190265000000636,1,107,56,0,Novel,1,yes
20,1,24,p,2.387875500000064,2,1,100,0,Novel,1,yes
20,1,25,q,1.4677657499998986,1,71,28,1,Learned,1,yes
20,1,26,p,0.9085430830000404,3,75,112,1,Learned,0,yes
20,1,27,p,1.048594084000115,3,33,20,0,Novel,1,yes
20,1,28,p,1.0485835829999814,3,2,14,0,Novel,1,yes
20,1,29,q,0.7990152920001492,3,61,16,1,Learned,1,yes
20,1,31,p,1.0199279579999256,2,12,111,0,Novel,1,yes
20,1,32,p,0.7515497919998779,1,104,140,0,Novel,1,yes
20,1,34,p,1.6529592500000945,2,9,91,0,Novel,1,yes
20,1,35,q,0.9660655000002408,3,146,37,1,Learned,1,yes
20,1,36,q,0.8883704999998372,1,7,102,1,Learned,1,yes
20,1,37,q,1.399339707999843,1,38,131,0,Novel,0,yes
20,1,38,p,1.3281764170001225,1,11,19,0,Novel,1,yes
20,1,39,p,1.1519494999997733,1,36,4,0,Novel,1,yes
20,1,40,q,0.9353095840001516,1,147,153,1,Learned,1,yes
20,1,41,q,1.336802207999881,2,25,71,0,Novel,0,yes
20,1,42,p,0.998743457999808,1,39,75,1,Learned,0,yes
20,1,44,p,0.9301644170000144,2,150,92,1,Learned,0,yes
20,1,45,q,1.793749458000093,1,108,146,1,Learned,1,yes
20,1,46,q,1.9743111249999856,3,18,7,1,Learned,1,yes
20,1,47,p,2.2616965000001983,1,56,147,1,Learned,0,yes
20,1,48,p,1.0816195829997923,1,100,39,1,Learned,0,yes
20,1,49,p,1.4256660840001132,1,17,97,0,Novel,1,yes
20,1,50,q,0.8619752499998867,2,115,150,0,Novel,0,yes
20,1,52,p,1.1985239999999069,3,28,18,1,Learned,0,yes
20,1,53,p,1.5697601250003572,3,30,56,0,Novel,1,yes
20,1,54,p,0.9829212499998904,1,27,100,0,Novel,1,yes
20,1,55,p,1.163432957999703,3,112,28,1,Learned,0,yes
20,1,56,q,0.7317565419998573,3,20,112,1,Learned,1,yes
20,1,57,p,1.215238457999931,3,106,20,0,Novel,1,yes
20,1,58,q,0.8403506670001661,3,14,14,1,Learned,1,yes
20,1,59,p,0.9234570410003472,3,16,16,1,Learned,0,yes
20,1,60,q,1.0267588329998034,1,10,10,1,Learned,1,yes
20,2,1,p,1.8672258750002584,2,124,111,0,Novel,1,yes
20,2,2,q,2.2456078749996777,1,69,140,0,Novel,0,yes
20,2,3,p,0.7948989999999867,3,64,134,0,Novel,1,yes
20,2,4,p,1.107117874999858,3,102,91,1,Learned,0,yes
20,2,5,p,0.7488012910002908,2,126,37,0,Novel,1,yes
20,2,6,q,0.8179794999996375,1,146,102,1,Learned,1,yes
20,2,7,p,0.8273184159997982,2,49,131,0,Novel,1,yes
20,2,8,p,0.9513761670000348,1,120,19,0,Novel,1,yes
20,2,10,p,0.9390232079999804,2,57,153,0,Novel,1,yes
20,2,11,p,1.0473400829996535,3,59,71,0,Novel,1,yes
20,2,12,q,0.6169579170000361,2,51,75,0,Novel,0,yes
20,2,13,q,1.4776232920003167,2,75,61,1,Learned,1,yes
20,2,14,p,0.7058328329999313,3,43,92,0,Novel,1,yes
20,2,15,p,0.8158120420002888,3,128,146,0,Novel,1,yes
20,2,16,p,0.7383144169998559,2,39,7,1,Learned,0,yes
20,2,17,p,0.8262041250000038,1,119,147,0,Novel,1,yes
20,2,18,q,0.9702303330000176,3,71,39,1,Learned,1,yes
20,2,19,q,2.374722957999893,3,153,97,1,Learned,1,yes
20,2,20,q,1.3664360419998047,1,4,150,1,Learned,1,yes
20,2,21,p,1.7354709999999614,2,122,108,0,Novel,1,yes
20,2,22,p,1.7752777919999971,1,28,18,1,Learned,0,yes
20,2,23,p,1.869516583999939,1,68,56,0,Novel,1,yes
20,2,24,q,1.4338733750000756,2,10,100,1,Learned,1,yes
20,2,25,p,1.1614486250000482,1,112,28,1,Learned,0,yes
20,2,26,q,1.300520792000043,2,52,112,0,Novel,0,yes
20,2,27,q,1.1764184579997163,3,92,20,1,Learned,1,yes
20,2,28,p,0.9350509999999304,3,50,14,0,Novel,1,yes
20,2,29,p,0.9026200840003183,2,70,16,0,Novel,1,yes
20,2,30,p,0.8288363330002539,3,44,10,0,Novel,1,yes
20,2,31,q,1.3826847080003972,2,147,111,1,Learned,1,yes
20,2,32,p,1.0188246249999793,2,100,140,1,Learned,0,yes
20,2,33,p,0.879298917000142,3,108,134,1,Learned,0,yes
20,2,34,q,0.7684534579998399,1,61,91,1,Learned,1,yes
20,2,35,q,1.0198521669999536,2,131,37,1,Learned,1,yes
20,2,36,p,0.8183706660001917,2,125,102,0,Novel,1,yes
20,2,37,p,0.8523752080000122,3,19,131,1,Learned,0,yes
20,2,38,q,0.7202391670002726,3,37,19,1,Learned,1,yes
20,2,39,q,0.7694937500000378,3,134,4,1,Learned,1,yes
20,2,40,p,1.248230207999768,2,16,153,1,Learned,0,yes
20,2,41,p,1.110283540999717,2,67,71,0,Novel,1,yes
20,2,42,p,0.849617667000075,2,42,75,0,Novel,1,yes
20,2,43,p,2.274981625000237,3,56,61,1,Learned,0,yes
20,2,44,p,1.3936207920000925,2,111,92,1,Learned,0,yes
20,2,45,q,0.7437577499999861,1,91,146,1,Learned,1,yes
20,2,47,p,1.1661004580000736,1,150,147,1,Learned,0,yes
20,2,48,q,0.7962819999997919,1,20,39,1,Learned,1,yes
20,2,49,p,1.0236331670002985,3,53,97,0,Novel,1,yes
20,2,50,p,0.79728116699971,2,14,150,1,Learned,0,yes
20,2,51,q,1.0253820000002634,3,7,108,1,Learned,1,yes
20,2,52,p,0.8078957920001812,1,47,18,0,Novel,1,yes
20,2,53,q,1.037107957999979,1,140,56,1,Learned,1,yes
20,2,54,p,1.008485458999985,1,97,100,1,Learned,0,yes
20,2,55,p,1.7369346250002309,2,123,28,0,Novel,1,yes
20,2,56,p,0.8479779159997634,1,45,112,0,Novel,1,yes
20,2,57,p,1.3762759999999616,1,66,20,0,Novel,1,yes
20,2,58,p,1.4584629169999062,2,117,14,0,Novel,1,yes
20,2,59,q,2.432479625000269,2,60,16,0,Novel,0,yes
20,2,60,p,1.3744904999998653,3,118,10,0,Novel,1,yes
20,3,1,q,1.5727044999998725,1,75,111,1,Learned,1,yes
20,3,2,q,1.2778235419996236,2,135,140,0,Novel,0,yes
20,3,3,q,0.8234558340000149,1,111,134,1,Learned,1,yes
20,3,4,p,0.7906481249997341,1,143,91,0,Novel,1,yes
20,3,5,p,0.8326342919999661,2,74,37,0,Novel,1,yes
20,3,6,p,0.694324625000263,1,77,102,0,Novel,1,yes
20,3,7,q,1.2256645839997873,3,94,131,0,Novel,0,yes
20,3,8,q,1.2086107079999238,2,71,19,1,Learned,1,yes
20,3,9,p,1.1266592910001236,2,98,4,0,Novel,1,yes
20,3,10,q,0.9038531249998414,2,37,153,1,Learned,1,yes
20,3,11,p,1.195269874999667,2,88,71,0,Novel,1,yes
20,3,12,p,0.8291974579997259,1,72,75,0,Novel,1,yes
20,3,13,p,1.0078440830002364,2,82,61,0,Novel,1,yes
20,3,14,q,1.4983567920003225,3,100,92,1,Learned,1,yes
20,3,15,p,0.8311590409998644,1,73,146,0,Novel,1,yes
20,3,16,q,1.3884494579997408,1,102,7,1,Learned,1,yes
20,3,17,p,0.7446265829998993,1,129,147,0,Novel,1,yes
20,3,18,q,1.1263114999997017,3,97,39,1,Learned,1,yes
20,3,19,q,0.7478752080000959,3,131,97,1,Learned,1,yes
20,3,20,q,0.7206769169997642,3,147,150,1,Learned,1,yes
20,3,21,q,0.8269450420002613,1,92,108,1,Learned,1,yes
20,3,22,q,1.3317216669997831,2,4,18,1,Learned,1,yes
20,3,23,p,0.6896021250004196,2,81,56,0,Novel,1,yes
20,3,24,q,1.185093125000094,3,10,100,1,Learned,1,yes
20,3,25,p,0.936572791999879,2,28,28,1,Learned,0,yes
20,3,26,q,0.9742322500001136,2,56,112,1,Learned,1,yes
20,3,27,p,0.9919702500001222,1,95,20,0,Novel,1,yes
20,3,28,p,1.0774881249999453,3,150,14,1,Learned,0,yes
20,3,29,q,1.3414412499996615,2,139,16,0,Novel,0,yes
20,3,30,p,0.9231294999999592,1,130,10,0,Novel,1,yes
20,3,31,q,1.301877124999919,2,61,111,1,Learned,1,yes
20,3,32,q,1.4207547920000252,1,19,140,1,Learned,1,yes
20,3,33,q,0.7535862499998984,2,91,134,1,Learned,1,yes
20,3,34,p,0.7987814160001108,1,14,91,1,Learned,0,yes
20,3,35,q,0.8427348750001329,1,134,37,1,Learned,1,yes
20,3,36,p,0.8595955000000686,1,16,102,1,Learned,0,yes
20,3,37,q,0.7321188329997312,2,153,131,1,Learned,1,yes
20,3,38,p,0.8440070829997239,1,142,19,0,Novel,1,yes
20,3,39,p,0.9411042500000804,1,76,4,0,Novel,1,yes
20,3,40,p,1.5083449580001798,3,132,153,0,Novel,1,yes
20,3,41,q,0.8180712910002512,1,90,71,0,Novel,0,yes
20,3,42,q,0.7543486669997037,2,146,75,1,Learned,1,yes
20,3,43,p,0.9225061669999376,3,141,61,0,Novel,1,yes
20,3,44,p,0.877269583999805,2,112,92,1,Learned,0,yes
20,3,45,p,1.1048941250001008,3,93,146,0,Novel,1,yes
20,3,46,p,0.8408106669999142,3,136,7,0,Novel,1,yes
20,3,47,p,1.0331948749999356,2,84,147,0,Novel,1,yes
20,3,48,p,0.92268545800016,2,108,39,1,Learned,0,yes
20,3,49,q,0.93304524999985,2,80,97,0,Novel,0,yes
20,3,50,p,0.8729357500001242,2,138,150,0,Novel,1,yes
20,3,51,q,0.996418708999954,2,18,108,1,Learned,1,yes
20,3,52,p,0.8980765840001368,2,83,18,0,Novel,1,yes
20,3,53,q,0.981953749999775,2,20,56,1,Learned,1,yes
20,3,54,p,1.5997965420001492,1,89,100,0,Novel,1,yes
20,3,55,p,0.912975083999754,3,39,28,1,Learned,0,yes
20,3,56,q,0.8268105410002136,2,7,112,1,Learned,1,yes
20,3,57,q,0.9510437919998368,2,87,20,0,Novel,0,yes
20,3,58,q,0.7657022910002524,3,140,14,1,Learned,1,yes
20,3,59,q,1.9321406669996577,2,79,16,0,Novel,0,yes
20,3,60,p,0.8169132090001767,3,78,10,0,Novel,1,yes
21,1,1,q,1.031248582999979,3,108,41,0,Novel,0,yes
21,1,2,p,1.0975818749993778,2,9,117,0,Novel,1,yes
21,1,3,q,0.8492392500011192,1,41,69,1,Learned,1,yes
21,1,4,p,0.6989858329998242,3,117,141,1,Learned,0,yes
21,1,5,q,1.4689829999988433,2,69,82,1,Learned,1,yes
21,1,6,q,0.7976487079995422,1,141,66,1,Learned,1,yes
21,1,7,q,1.4215147079994497,2,82,60,1,Learned,1,yes
21,1,8,q,1.1716995839997253,3,23,93,0,Novel,0,yes
21,1,9,q,1.4697367910011965,1,66,111,1,Learned,1,yes
21,1,10,q,1.086370666998846,2,60,138,1,Learned,1,yes
21,1,11,p,1.1957690420003928,1,93,129,1,Learned,0,yes
21,1,12,p,1.3608051249993878,2,7,17,0,Novel,1,yes
21,1,13,p,1.2990105829994718,2,28,131,0,Novel,1,yes
21,1,14,q,1.0100877079985366,2,111,78,1,Learned,1,yes
21,1,15,p,1.0591750410003442,2,107,20,0,Novel,1,yes
21,1,16,q,1.0266176250006538,1,138,13,1,Learned,1,yes
21,1,17,p,1.303043042000354,2,106,57,0,Novel,1,yes
21,1,18,q,1.4612907089995133,3,129,19,1,Learned,1,yes
21,1,19,q,1.7313428340003156,3,17,142,1,Learned,1,yes
21,1,20,p,1.113123375000214,2,131,139,1,Learned,0,yes
21,1,21,p,1.2715774999996938,2,78,136,1,Learned,0,yes
21,1,22,p,1.4004565830000502,1,21,104,0,Novel,1,yes
21,1,23,q,1.317846207999537,2,25,49,0,Novel,0,yes
21,1,24,q,1.4866879580004024,1,18,38,0,Novel,0,yes
21,1,25,q,1.982995583000957,3,1,22,0,Novel,0,yes
21,1,26,p,0.7535211659997003,2,114,83,0,Novel,1,yes
21,1,27,p,0.7754331249998359,1,11,88,0,Novel,1,yes
21,1,28,p,1.209849666000082,2,32,91,0,Novel,1,yes
21,1,29,p,1.1746232499990583,2,27,56,0,Novel,1,yes
21,1,30,p,1.0385252089999994,3,110,51,0,Novel,1,yes
21,1,31,p,1.2238521250001213,3,20,41,1,Learned,0,yes
21,1,32,q,0.9607619170001273,2,13,117,1,Learned,1,yes
21,1,33,p,1.175487417000113,2,57,69,1,Learned,0,yes
21,1,34,q,1.4394541250003383,3,19,141,1,Learned,1,yes
21,1,35,p,0.9995069579999836,2,142,82,1,Learned,0,yes
21,1,36,p,0.8858117919990036,3,109,66,0,Novel,1,yes
21,1,37,q,0.9526788750008564,2,29,60,0,Novel,0,yes
21,1,38,p,1.9914724589998511,2,26,93,0,Novel,1,yes
21,1,39,p,1.128044167000553,2,139,111,1,Learned,0,yes
